100	100	
1	86	1
2	50	1
3	20	1
4	39	1
5	80	1
6	90	1
7	92	1
8	11	1
9	79	1
9	10	1
11	83	1
12	95	1
3	13	1
14	16	1
15	94	1
16	87	1
17	29	1
18	46	1
18	19	1
20	93	1
2	21	1
22	34	1
19	23	1
10	24	1
25	88	1
26	64	1
27	38	1
28	100	1
23	29	1
30	71	1
12	31	1
32	61	1
33	84	1
27	34	1
35	74	1
36	67	1
30	37	1
14	38	1
15	39	1
40	58	1
41	89	1
33	42	1
43	91	1
25	44	1
45	70	1
46	77	1
47	59	1
24	48	1
42	49	1
44	50	1
35	51	1
1	52	1
48	53	1
36	54	1
55	73	1
43	56	1
57	75	1
8	58	1
59	69	1
60	72	1
56	61	1
40	62	1
63	98	1
45	64	1
5	65	1
66	99	1
55	67	1
13	68	1
66	69	1
62	70	1
6	71	1
68	72	1
73	81	1
4	74	1
51	75	1
57	76	1
63	77	1
65	78	1
47	79	1
7	80	1
22	81	1
32	82	1
52	83	1
37	84	1
78	85	1
82	86	1
17	87	1
54	88	1
31	89	1
53	90	1
91	97	1
21	92	1
76	93	1
41	94	1
85	95	1
60	96	1
26	97	1
96	98	1
49	99	1
28	100	1
