500	3925	
369	432	39
263	425	55
301	348	45
74	464	19
117	447	78
123	336	7
117	120	7
142	265	6
37	105	11
289	409	63
48	438	21
214	426	7
74	143	36
120	131	70
306	372	96
137	289	21
332	381	26
154	393	57
198	339	31
297	315	70
204	296	23
220	324	48
212	374	100
23	467	61
192	197	74
31	172	72
8	411	88
244	328	89
185	385	14
103	134	98
48	293	58
123	212	14
222	488	63
292	496	69
214	332	45
205	211	83
97	414	82
50	335	78
369	431	68
381	499	21
71	96	94
371	403	70
94	218	59
254	281	37
106	285	68
49	469	39
136	138	81
22	82	98
131	133	98
34	429	91
70	339	61
127	225	13
238	414	15
103	107	74
373	432	49
324	498	21
88	315	97
93	254	41
76	310	40
10	403	84
495	496	12
162	317	55
326	479	88
269	451	30
236	347	96
110	323	91
137	275	16
83	139	21
111	255	40
372	500	81
116	436	22
406	421	57
4	190	83
179	262	16
65	279	94
71	215	2
44	176	72
319	428	99
14	175	80
256	267	93
24	322	54
341	470	32
426	437	98
227	380	4
100	329	28
46	146	57
253	481	9
266	446	55
60	304	45
352	395	81
370	438	97
93	227	91
258	348	69
40	227	27
300	462	92
7	115	100
107	438	78
25	382	1
221	365	86
217	336	54
131	179	79
109	427	36
214	413	3
19	72	59
292	310	40
225	469	9
403	485	59
416	445	46
51	181	37
294	440	73
239	444	82
30	115	39
5	202	82
45	98	42
75	191	59
78	269	99
54	379	73
357	414	9
368	409	79
282	314	87
7	433	9
220	258	69
384	403	36
118	322	37
130	164	63
332	477	57
235	481	25
30	194	98
99	488	56
168	479	58
434	453	60
104	248	23
171	357	73
18	326	84
106	174	50
182	249	45
150	170	24
14	212	91
246	449	79
331	391	6
30	51	68
216	489	7
41	412	43
228	354	82
93	193	9
37	386	49
96	278	3
261	396	83
4	61	77
61	409	97
266	348	6
86	386	11
198	321	16
251	500	35
292	484	59
220	261	42
253	428	1
47	157	29
322	490	43
146	257	4
46	120	95
118	125	4
334	340	8
78	323	2
112	356	69
428	460	17
435	500	59
404	492	40
120	193	14
272	377	64
92	251	36
194	271	88
233	454	75
213	311	19
55	472	88
386	495	93
39	297	84
188	294	13
33	43	17
284	392	43
218	500	12
158	261	99
311	323	76
321	400	89
86	214	89
460	493	56
124	438	4
23	403	38
144	458	72
83	163	41
185	451	40
83	271	73
203	444	79
113	277	33
182	411	65
90	335	23
129	419	21
17	307	79
107	301	41
288	354	30
78	351	1
26	459	43
324	441	57
44	295	3
260	490	34
69	274	67
138	376	31
